index,split
72815,train
189736,train
146351,train
184360,train
80591,train
93561,train
282,train
197254,train
182545,train
4789,train
4070,train
55004,train
193363,train
219388,train
29771,train
216901,train
201214,train
167511,train
220119,train
180004,train
179097,train
84438,train
80207,train
134238,train
211892,train
97866,train
90918,train
208486,train
22776,train
143580,train
208017,train
99380,train
198655,train
133066,train
122967,train
189859,train
169507,train
219714,train
216732,train
222471,train
164559,train
797,train
71106,train
33153,train
193918,train
171632,train
4367,train
221886,train
155786,train
41991,train
219381,train
116242,train
47962,train
191910,train
220936,train
146804,train
77039,train
211466,train
107730,train
177526,train
34768,train
22704,train
204914,train
176976,train
134444,train
207039,train
64785,train
146203,train
62311,train
123100,train
109983,train
189950,train
140549,train
223067,train
163177,train
196969,train
219971,train
161864,train
202324,train
203585,train
189875,train
15164,train
72929,train
20665,train
71300,train
52448,train
39239,train
211504,train
63628,train
165348,train
110140,train
196685,train
5609,train
83450,train
160957,train
28347,train
106850,train
175174,train
201909,train
96223,train
185122,train
6146,train
127290,train
203665,train
21711,train
216636,train
208142,train
220671,train
167746,train
184965,train
8306,train
41549,train
146853,train
23653,train
154630,train
184449,train
68440,train
170371,train
25526,train
195478,train
64773,train
212746,train
109520,train
43145,train
125004,train
205552,train
2311,train
195949,train
27225,train
55481,train
22455,train
222919,train
97987,train
21732,train
212013,train
213795,train
90452,train
30655,train
34170,train
175782,train
160780,train
203559,train
198348,train
64487,train
49663,train
90525,train
153538,train
62980,train
215930,train
109216,train
221081,train
143848,train
203315,train
172671,train
187930,train
203137,train
36798,train
95896,train
220543,train
94907,train
218825,train
29269,train
211841,train
5614,train
222060,train
50050,train
15371,train
27085,train
94210,train
64090,train
193786,train
215831,train
5362,train
26745,train
171221,train
63974,train
185773,train
193645,train
167328,train
206710,train
94293,train
87101,train
134825,train
202975,train
21569,train
213772,train
169411,train
187412,train
140720,train
15910,train
17739,train
124846,train
129906,train
210284,train
174345,train
9062,train
137672,train
222446,train
19417,train
27144,train
182722,train
218118,train
84053,train
108504,train
164811,train
94637,train
122026,train
207856,train
173105,train
182111,train
69782,train
158123,train
38415,train
80440,train
130600,train
65122,train
131934,train
47085,train
198859,train
168852,train
211791,train
221517,train
218456,train
215586,train
192709,train
42608,train
202412,train
189693,train
106581,train
155246,train
141997,train
199687,train
84875,train
51879,train
196522,train
97804,train
133280,train
157688,train
136989,train
37421,train
167673,train
198833,train
17757,train
219657,train
197275,train
198479,train
118679,train
217319,train
188187,train
9385,train
95890,train
153635,train
74394,train
192508,train
72363,train
175133,train
183686,train
209900,train
40808,train
207652,train
181605,train
154629,train
167677,train
12215,train
132397,train
215116,train
96845,train
205898,train
133498,train
84305,train
141987,train
133256,train
79497,train
103528,train
180975,train
103526,train
121052,train
113046,train
135874,train
179659,train
101530,train
189285,train
98185,train
50098,train
5065,train
124491,train
146047,train
211416,train
52612,train
108054,train
206245,train
217804,train
87522,train
42050,train
60339,train
193389,train
158479,train
134065,train
22017,train
221827,train
216843,train
56055,train
215301,train
207967,train
47656,train
190529,train
33603,train
92851,train
202786,train
115680,train
39485,train
204859,train
37196,train
206348,train
44168,train
74519,train
214161,train
212799,train
221510,train
4148,train
223183,train
10032,train
185441,train
36175,train
52456,train
122531,train
143000,train
210842,train
220414,train
32674,train
25712,train
162451,train
216520,train
6468,train
186521,train
162959,train
204181,train
193012,train
42185,train
192097,train
206538,train
82926,train
202849,train
209668,train
56786,train
191442,train
7401,train
192772,train
109360,train
118061,train
18929,train
147923,train
144962,train
42089,train
184545,train
205100,train
129451,train
134694,train
127757,train
177897,train
29502,train
125410,train
24270,train
32947,train
128787,train
65820,train
177258,train
7654,train
3593,train
5341,train
124436,train
191533,train
202401,train
23825,train
119195,train
13942,train
201594,train
18566,train
219787,train
28610,train
107470,train
38177,train
75276,train
195485,train
143435,train
206506,train
152393,train
210279,train
44341,train
55233,train
191727,train
120159,train
112464,train
81790,train
89887,train
49353,train
156257,train
197263,train
206257,train
86268,train
199499,train
7646,train
110946,train
143361,train
29499,train
46623,train
166693,train
86160,train
15510,train
215851,train
205121,train
181518,train
109016,train
143407,train
97856,train
201369,train
178058,train
15876,train
90765,train
128450,train
31539,train
194113,train
217850,train
51285,train
137339,train
115015,train
77029,train
111291,train
222835,train
204797,train
146991,train
78175,train
112375,train
127065,train
208246,train
92067,train
3652,train
142150,train
161274,train
93281,train
127310,train
185181,train
153636,train
210662,train
131029,train
220186,train
151640,train
52470,train
48949,train
197710,train
178593,train
215084,train
187589,train
96648,train
49847,train
77848,train
109907,train
80206,train
28941,train
203814,train
92532,train
157547,train
48538,train
33771,train
213006,train
75729,train
150787,train
55271,train
79328,train
142098,train
14596,train
219422,train
182532,train
220627,train
134456,train
149489,train
15248,train
222596,train
7005,train
51031,train
33512,train
96916,train
125158,train
74989,train
188584,train
218340,train
183685,train
62737,train
189261,train
174067,train
194871,train
33812,train
80123,train
163083,train
2340,train
206896,train
222769,train
166813,train
111924,train
102918,train
173928,train
171376,train
166734,train
61751,train
73240,train
195292,train
162220,train
115974,train
98186,train
174518,train
34875,train
196476,train
219401,train
30180,train
78691,train
24122,train
17976,train
535,train
69609,train
117597,train
165937,train
122532,train
212860,train
45460,train
212880,train
180017,train
104544,train
110841,train
42435,train
159305,train
53708,train
7232,train
51995,train
216617,train
163410,train
188700,train
52655,train
171624,train
10595,train
217803,train
137057,train
76756,train
211840,train
198872,train
67863,train
213011,train
47991,train
43056,train
64144,train
53761,train
112801,train
140285,train
187270,train
137263,train
82751,train
202641,train
193415,train
33038,train
203827,train
79943,train
222628,train
123678,train
10359,train
109230,train
217425,train
145769,train
208199,train
132304,train
205680,train
142753,train
150747,train
97364,train
197323,train
191157,train
186049,train
68316,train
190289,train
196207,train
16666,train
203112,train
50550,train
29925,train
55099,train
112610,train
132540,train
217048,train
162092,train
216113,train
114586,train
207069,train
160901,train
100862,train
171460,train
29298,train
211328,train
135821,train
59014,train
197862,train
84584,train
79679,train
70146,train
88639,train
190088,train
134695,train
117507,train
197657,train
4418,train
84478,train
200853,train
494,train
7009,train
12213,train
34287,train
215821,train
223069,train
171974,train
35996,train
121367,train
209386,train
206367,train
176851,train
82226,train
198421,train
221509,train
55001,train
113369,train
216686,train
25482,train
190716,train
205478,train
218623,train
2276,train
25562,train
91883,train
198669,train
135723,train
185153,train
157119,train
93166,train
95716,train
174159,train
35576,train
121073,train
33877,train
140058,train
143056,train
187293,train
184593,train
8059,train
205903,train
206571,train
77228,train
193906,train
203642,train
32782,train
218699,train
50022,train
49962,train
98627,train
188639,train
161822,train
171144,train
99194,train
200911,train
38618,train
26308,train
142616,train
211924,train
187222,train
121357,train
177431,train
42000,train
90451,train
140578,train
120666,train
153671,train
221023,train
155677,train
137257,train
58225,train
96021,train
179537,train
5228,train
203036,train
121582,train
200870,train
207323,train
103741,train
75880,train
222646,train
16667,train
136773,train
217346,train
66466,train
146350,train
88135,train
62161,train
72196,train
185989,train
60237,train
15442,train
135703,train
186596,train
141978,train
25792,train
51268,train
199674,train
3230,train
202876,train
179391,train
127951,train
209319,train
50212,train
167886,train
67678,train
211586,train
30704,train
218438,train
180793,train
179178,train
159423,train
163014,train
205415,train
158119,train
42264,train
124492,train
192737,train
76443,train
202464,train
70344,train
176281,train
13893,train
178743,train
76006,train
80291,train
134239,train
195400,train
73287,train
150483,train
166613,train
130486,train
66037,train
187324,train
94704,train
211542,train
27620,train
134362,train
163810,train
204392,train
134717,train
221265,train
220645,train
189569,train
213492,train
107046,train
175768,train
84776,train
15351,train
100045,train
218530,train
182835,train
180532,train
4466,train
25205,train
1458,train
116012,train
81199,train
141419,train
68300,train
83577,train
42626,train
42158,train
142985,train
38623,train
108877,train
44170,train
216913,train
31297,train
141291,train
115243,train
200119,train
197631,train
85843,train
126801,train
184775,train
120606,train
72143,train
139244,train
163067,train
197693,train
186543,train
2975,train
167720,train
197658,train
118466,train
109719,train
206121,train
19333,train
176452,train
162178,train
99376,train
217637,train
208991,train
30257,train
125981,train
70376,train
189179,train
217888,train
117752,train
220768,train
206504,train
38457,train
130719,train
193347,train
53057,train
214537,train
74357,train
108065,train
72226,train
15915,train
161778,train
69965,train
48967,train
220446,train
51845,train
96887,train
24811,train
54059,train
195765,train
212675,train
58450,train
122997,train
199079,train
67344,train
209175,train
84257,train
131491,train
181208,train
217887,train
210315,train
165405,train
221404,train
175311,train
207825,train
180274,train
118885,train
42653,train
173106,train
207932,train
15692,train
78893,train
85631,train
32961,train
75728,train
82753,train
148382,train
39115,train
7186,train
101381,train
76226,train
201671,train
213005,train
97821,train
77119,train
212481,train
130417,train
2312,train
82185,train
33792,train
20785,train
60411,train
62331,train
89365,train
70145,train
213330,train
55330,train
74674,train
43057,train
42480,train
219779,train
33321,train
200306,train
207236,train
163520,train
195695,train
154456,train
192712,train
179540,train
74397,train
62437,train
207977,train
131793,train
163931,train
212648,train
212482,train
137495,train
1365,train
96843,train
77846,train
188137,train
184830,train
77294,train
34859,train
56935,train
80182,train
137493,train
27534,train
122247,train
191582,train
155774,train
192391,train
30189,train
35407,train
197009,train
218570,train
221342,train
55631,train
94850,train
221464,train
212438,train
213804,train
30622,train
55251,train
213896,train
2742,train
105068,train
10903,train
52070,train
193164,train
16941,train
220662,train
190809,train
168770,train
192915,train
90668,train
57153,train
208718,train
106644,train
88846,train
207243,train
115051,train
53721,train
37214,train
76587,train
152394,train
183256,train
186198,train
48680,train
4931,train
51179,train
207797,train
219978,train
165210,train
209526,train
27229,train
221607,train
94394,train
221058,train
73361,train
7921,train
26901,train
21798,train
51177,train
50048,train
165578,train
45179,train
41459,train
12771,train
197249,train
45507,train
82344,train
198207,train
191118,train
195831,train
116095,train
64201,train
38333,train
40107,train
75256,train
128015,train
99985,train
10787,train
195609,train
60060,train
68130,train
93897,train
76382,train
133817,train
42426,train
186628,train
215186,train
197752,train
217209,train
217774,train
108035,train
54092,train
168542,train
169904,train
207872,train
172281,train
203734,train
212552,train
8842,train
101973,train
146072,train
210011,train
6178,train
122462,train
187502,train
119803,train
92560,train
149820,train
217591,train
152209,train
161163,train
23192,train
190315,train
177397,train
14442,train
212140,train
124731,train
203208,train
222243,train
204852,train
25203,train
216577,train
8061,train
186627,train
41231,train
208732,train
178057,train
49355,train
17170,train
19352,train
220481,train
69543,train
118677,train
43492,train
84382,train
74988,train
188802,train
8804,train
44084,train
58876,train
191336,train
22981,train
208772,train
194857,train
184349,train
217251,train
182252,train
208633,train
212689,train
151471,train
12175,train
56617,train
220407,train
26424,train
204843,train
124531,train
117386,train
144363,train
66250,train
37397,train
19097,train
115145,train
151200,train
182182,train
36373,train
176372,train
74274,train
161380,train
8185,train
811,train
101216,train
92999,train
138196,train
157921,train
82779,train
185827,train
125998,train
57690,train
219164,train
175173,train
98643,train
178865,train
209973,train
183810,train
188110,train
84459,train
94701,train
91879,train
110579,train
22790,train
82343,train
56072,train
48813,train
38310,train
162570,train
35058,train
191017,train
18800,train
161545,train
191909,train
181117,train
47714,train
220831,train
127591,train
25945,train
77844,train
93293,train
178118,train
82067,train
208351,train
102253,train
82294,train
50556,train
90690,train
202890,train
62419,train
47501,train
139057,train
66311,train
143574,train
146973,train
62058,train
190158,train
95375,train
179347,train
32076,train
99196,train
113555,train
207791,train
210273,train
219004,train
222790,train
180706,train
187640,train
77040,train
139133,train
96235,train
192176,train
159967,train
94245,train
110356,train
43163,train
20506,train
176708,train
32638,train
100466,train
217661,train
44817,train
119589,train
149840,train
36177,train
196204,train
99218,train
8153,train
86981,train
15815,train
167375,train
70211,train
184837,train
167676,train
68176,train
135622,train
97043,train
41220,train
106867,train
67689,train
83575,train
122894,train
35441,train
16830,train
221657,train
223326,train
72816,train
210181,train
192793,train
74567,train
12948,train
113520,train
134670,train
182377,train
104115,train
217302,train
153444,train
51918,train
94376,train
189755,train
108620,train
163279,train
221118,train
46512,train
50133,train
90015,train
192092,train
188279,train
369,train
223323,train
199517,train
218946,train
183164,train
106879,train
200650,train
186622,train
54024,train
208525,train
89002,train
187257,train
92266,train
207216,train
22834,train
8848,train
25063,train
179983,train
208485,train
71072,train
178742,train
196134,train
219717,train
22821,train
203956,train
132541,train
97849,train
38451,train
17486,train
533,train
101001,train
182836,train
98594,train
22014,train
211920,train
131746,train
203902,train
41050,train
128318,train
215976,train
197744,train
203012,train
185079,train
217408,train
8286,train
190754,train
79669,train
192932,train
104406,train
206641,train
218188,train
222508,train
82151,train
184054,train
217585,train
187205,train
38721,train
47325,train
86187,train
207324,train
22990,train
198823,train
151761,train
215682,train
86655,train
219920,train
31856,train
222217,train
384,train
68441,train
210180,train
204402,train
167383,train
198211,train
23029,train
32687,train
93998,train
164012,train
153506,train
93329,train
164505,train
153129,train
111541,train
102527,train
129446,train
222131,train
43161,train
35190,train
82158,train
135096,train
128417,train
166555,train
40409,train
130732,train
146816,train
203648,train
127381,train
218200,train
37771,train
188364,train
83724,train
93253,train
15940,train
9410,train
131651,train
161437,train
56580,train
177799,train
121049,train
145738,train
190020,train
33115,train
96023,train
217286,train
18217,train
185078,train
156738,train
132525,train
33859,train
170898,train
72842,train
183063,train
60966,train
205889,train
45815,train
81389,train
190055,train
162381,train
162116,train
96581,train
105489,train
170412,train
177404,train
217193,train
114932,train
42464,train
177010,train
82612,train
134059,train
178412,train
170460,train
166979,train
81703,train
96860,train
58130,train
93666,train
181981,train
201254,train
213493,train
90920,train
15451,train
9110,train
29934,train
7306,train
198813,train
98054,train
182688,train
108000,train
181488,train
94389,train
159982,train
97408,train
174310,train
107532,train
159415,train
121274,train
160445,train
202583,train
208079,train
56323,train
96149,train
33407,train
103673,train
109375,train
214660,train
175802,train
186026,train
140027,train
116225,train
44781,train
54022,train
204031,train
132118,train
82187,train
113613,train
49570,train
106056,train
151346,train
199803,train
185469,train
208450,train
63635,train
101289,train
214950,train
27552,train
100465,train
205240,train
207070,train
74481,train
203644,train
207528,train
89360,train
16569,train
13895,train
82412,train
121158,train
100564,train
137035,train
173617,train
123921,train
125911,train
6195,train
61088,train
151674,train
219234,train
100993,train
102202,train
222837,train
95,train
199718,train
140675,train
17164,train
197753,train
31541,train
130452,train
156774,train
40180,train
220254,train
206530,train
130164,train
125062,train
179521,train
11173,train
221449,train
197072,train
139216,train
7675,train
62194,train
19900,train
61606,train
38625,train
100131,train
154645,train
222263,train
68877,train
109373,train
76013,train
186110,train
211245,train
133485,train
211792,train
96205,train
212546,train
141980,train
105098,train
118172,train
111464,train
203455,train
198723,train
2272,train
102069,train
104922,train
13252,train
63043,train
61802,train
152676,train
89367,train
210926,train
222728,train
190173,train
200638,train
169627,train
89231,train
160703,train
194102,train
193680,train
167811,train
148768,train
169626,train
100924,train
90797,train
102259,train
177368,train
209948,train
192761,train
71354,train
51175,train
221072,train
77801,train
220120,train
179989,train
70011,train
199026,train
23419,train
57992,train
217586,train
194944,train
98806,train
15120,train
166329,train
148123,train
71350,train
157309,train
128974,train
217494,train
166792,train
32375,train
115315,train
133849,train
207453,train
189876,train
143254,train
126471,train
37329,train
113805,train
198349,train
183082,train
189716,train
56134,train
188131,train
195881,train
47444,train
52265,train
51975,train
210691,train
129143,train
32963,train
115087,train
80277,train
147723,train
202127,train
86150,train
212035,train
117351,train
161779,train
190027,train
153382,train
184597,train
212219,train
99013,train
43718,train
195246,train
207731,train
70196,train
127094,train
45570,train
152631,train
110902,train
197365,train
30178,train
54186,train
33660,train
214550,train
146913,train
215181,train
201124,train
141993,train
204947,train
161354,train
202113,train
74401,train
19096,train
221909,train
166252,train
33377,train
30092,train
217846,train
210762,train
137777,train
149852,train
201439,train
209201,train
200997,train
75098,train
8151,train
116227,train
183950,train
50444,train
98222,train
158657,train
209387,train
46,train
200021,train
67709,train
120930,train
116499,train
105815,train
203857,train
70264,train
104408,train
50807,train
58559,train
195034,train
174802,train
151825,train
201395,train
166968,train
164890,train
2608,train
185182,train
141930,train
220827,train
29687,train
45754,train
218875,train
148605,train
95415,train
46459,train
4082,train
157974,train
836,train
34960,train
112810,train
16240,train
215193,train
130878,train
52246,train
171349,train
182978,train
205351,train
176737,train
212245,train
133693,train
85151,train
222630,train
80683,train
6478,train
177753,train
215739,train
4813,train
148616,train
214298,train
56380,train
207669,train
221906,train
13086,train
149426,train
132650,train
205147,train
222601,train
162782,train
172743,train
174311,train
177650,train
82519,train
33716,train
190302,train
187657,train
161656,train
167728,train
25197,train
20311,train
206572,train
48902,train
8845,train
218887,train
93172,train
82980,train
200800,train
195910,train
181407,train
205175,train
147630,train
184154,train
100132,train
13898,train
203456,train
182239,train
2384,train
204938,train
211683,train
49740,train
206039,train
175567,train
40302,train
206987,train
121555,train
161657,train
30250,train
28977,train
39184,train
182032,train
196783,train
191991,train
126188,train
216381,train
133282,train
198395,train
33746,train
145375,train
102827,train
164011,train
212212,train
149488,train
20225,train
221760,train
173189,train
1719,train
162405,train
159059,train
53940,train
204044,train
126364,train
7569,train
208552,train
119799,train
210292,train
25154,train
204718,train
90237,train
11845,train
208113,train
13894,train
82978,train
87699,train
32156,train
203892,train
61213,train
164282,train
111388,train
121242,train
186424,train
69995,train
219852,train
101843,train
158267,train
95914,train
182458,train
42183,train
35250,train
214275,train
211616,train
160041,train
150240,train
49794,train
57857,train
98636,train
200335,train
196816,train
131179,train
127302,train
148623,train
46187,train
120423,train
171192,train
134578,train
127315,train
43216,train
180851,train
114526,train
6144,train
223106,train
113488,train
195611,train
11546,train
15029,train
211346,train
185991,train
171269,train
197678,train
1837,train
89885,train
19970,train
118338,train
69070,train
26737,train
200959,train
9583,train
3853,train
50100,train
98620,train
222787,train
159429,train
20022,train
220933,train
112084,train
89479,train
61557,train
188889,train
25195,train
178729,train
163521,train
182000,train
45755,train
223345,train
210293,train
69601,train
163917,train
124252,train
194885,train
176855,train
196077,train
27388,train
176438,train
54060,train
103385,train
122137,train
118232,train
208163,train
50898,train
6688,train
180411,train
198141,train
193892,train
133869,train
204868,train
27733,train
205412,train
173414,train
103975,train
186564,train
211618,train
206328,train
182378,train
206373,train
170900,train
215366,train
200020,train
213039,train
106979,train
52639,train
100099,train
203999,train
207112,train
76392,train
158533,train
139131,train
94909,train
186916,train
52635,train
117569,train
122028,train
939,train
48755,train
163427,train
81733,train
34015,train
180852,train
165781,train
216276,train
57087,train
9061,train
23664,train
117518,train
105580,train
37058,train
35349,train
191801,train
62735,train
66381,train
188446,train
177094,train
178431,train
61558,train
201910,train
57310,train
93841,train
19063,train
189786,train
132824,train
202962,train
183350,train
21970,train
95866,train
195721,train
166686,train
3331,train
177272,train
94439,train
164888,train
81043,train
84136,train
201875,train
168532,train
8964,train
69254,train
138936,train
60970,train
146122,train
21789,train
150579,train
180015,train
180129,train
67561,train
65274,train
90738,train
4728,train
190960,train
99199,train
114152,train
109008,train
213306,train
205087,train
94207,train
127015,train
85871,train
94754,train
187149,train
195857,train
92283,train
66715,train
73231,train
113803,train
221912,train
40880,train
96203,train
190198,train
179485,train
220829,train
214504,train
193269,train
164285,train
194596,train
132582,train
58279,train
209996,train
167905,train
99288,train
152924,train
112651,train
40565,train
8225,train
47898,train
174408,train
212222,train
86643,train
163280,train
205392,train
78499,train
77530,train
33589,train
139750,train
183109,train
196047,train
17437,train
209229,train
32929,train
167309,train
185826,train
99487,train
96841,train
102082,train
156111,train
27170,train
89466,train
221435,train
206495,train
109532,train
192893,train
6669,train
129154,train
24678,train
220799,train
208085,train
135438,train
36370,train
129107,train
177724,train
215364,train
219107,train
141624,train
118884,train
97282,train
77121,train
208398,train
194963,train
17697,train
187256,train
15352,train
108260,train
167425,train
163839,train
66775,train
29795,train
188787,train
191044,train
185450,train
145558,train
203160,train
168335,train
210319,train
4884,train
72058,train
123353,train
24297,train
185793,train
222932,train
47446,train
3060,train
9405,train
44484,train
106578,train
175663,train
106914,train
15808,train
166464,train
171062,train
185834,train
111534,train
128124,train
79196,train
212626,train
209772,train
36341,train
160669,train
116973,train
131922,train
215274,train
205899,train
206122,train
25999,train
205605,train
158377,train
171237,train
164635,train
12937,train
217235,train
151762,train
183000,train
216084,train
102203,train
44822,train
188875,train
145559,train
219235,train
137705,train
208305,train
4365,train
216842,train
181239,train
109627,train
119805,train
197579,train
219022,train
124510,train
183210,train
179663,train
217191,train
157084,train
115907,train
93206,train
218902,train
63742,train
151748,train
180921,train
96774,train
191721,train
214374,train
13803,train
118719,train
117645,train
113885,train
128229,train
180773,train
53296,train
87160,train
143544,train
215537,train
203136,train
179937,train
189262,train
1364,train
64308,train
8057,train
38551,train
121906,train
164284,train
35336,train
200334,train
50437,train
220388,train
173115,train
132306,train
117595,train
106179,train
36243,train
19039,train
84991,train
196961,train
208883,train
722,train
195832,train
29487,train
218432,train
7140,train
215644,train
212926,train
103652,train
104488,train
170840,train
131909,train
193499,train
82750,train
64757,train
40585,train
208388,train
195398,train
184102,train
194811,train
183165,train
46205,train
50394,train
141691,train
29493,train
13830,train
157896,train
93865,train
81748,train
75553,train
139871,train
190405,train
172864,train
169407,train
179098,train
163859,train
23420,train
98514,train
178781,train
222460,train
223127,train
114664,train
191990,train
171975,train
124740,train
198798,train
61600,train
125336,train
206493,train
167729,train
62932,train
192900,train
79609,train
126447,train
24299,train
42496,train
102955,train
153261,train
187141,train
55250,train
223021,train
14481,train
40751,train
177369,train
221089,train
92127,train
201712,train
82594,train
112879,train
168052,train
220073,train
47495,train
201365,train
130488,train
116452,train
140053,train
95486,train
10899,train
153262,train
197630,train
136849,train
18938,train
47324,train
100926,train
9828,train
130061,train
63214,train
127495,train
21511,train
205437,train
77688,train
186422,train
62544,train
193836,train
101173,train
102853,train
113165,train
223013,train
23844,train
221772,train
221355,train
93867,train
214898,train
66247,train
138698,train
24967,train
25448,train
159037,train
217851,train
123302,train
199369,train
73760,train
209609,train
178030,train
136243,train
64378,train
221119,train
92534,train
217525,train
207121,train
13163,train
164355,train
214929,train
137617,train
212740,train
29829,train
8577,train
34742,train
50892,train
27048,train
211018,train
91526,train
184285,train
202868,train
123359,train
207091,train
43751,train
52586,train
52299,train
185977,train
154754,train
178985,train
99936,train
213349,train
75701,train
101203,train
105536,train
79941,train
93401,train
212468,train
115147,train
195124,train
162462,train
17211,train
94793,train
193683,train
90610,train
2456,train
8650,train
163550,train
61315,train
202762,train
68776,train
36216,train
88850,train
222235,train
125797,train
103721,train
52772,train
205818,train
172046,train
130215,train
24209,train
221410,train
136484,train
221836,train
33040,train
33748,train
79608,train
135639,train
207214,train
153006,train
45437,train
28738,train
46340,train
162644,train
189405,train
176373,train
201645,train
193824,train
62729,train
219949,train
148617,train
195401,train
52807,train
7955,train
128,train
213998,train
275,train
19576,train
189333,train
185399,train
168541,train
100968,train
22142,train
76442,train
186563,train
122228,train
51176,train
124729,train
218658,train
158746,train
198268,train
139829,train
156263,train
151488,train
211613,train
131085,train
138128,train
169879,train
11240,train
131498,train
192233,train
138540,train
67088,train
190110,train
173547,train
39837,train
94375,train
217407,train
222394,train
39487,train
116786,train
63260,train
177715,train
215180,train
76008,train
92525,train
12174,train
156506,train
207448,train
158704,train
87090,train
134691,train
168146,train
93393,train
22140,train
123939,train
91154,train
221044,train
153383,train
221188,train
10856,train
147848,train
205625,train
41672,train
131095,train
218252,train
187849,train
209253,train
75915,train
18475,train
27582,train
198824,train
94910,train
115052,train
128282,train
67189,train
301,train
158703,train
10728,train
180214,train
121123,train
49524,train
202723,train
133952,train
221970,train
110904,train
96857,train
86653,train
108622,train
157689,train
92263,train
204158,train
151801,train
7565,train
204560,train
194884,train
10586,train
192084,train
137259,train
118151,train
190613,train
100991,train
191358,train
129453,train
187661,train
92593,train
148354,train
96379,train
90931,train
221313,train
